고객명,매출년월,사용량,사용열량
거림이앤시 주식회사,2020-03,36971.7424,1576399.2556000003
거림이앤시 주식회사,2020-04,38657.632,1645701.5998
거림이앤시 주식회사,2020-05,35347.6872,1505043.1787
거림이앤시 주식회사,2020-06,36107.724,1537020.6668
거림이앤시 주식회사,2020-07,44116.6872,1875045.4489000002
거림이앤시 주식회사,2020-08,46699.6412,1984760.7926
거림이앤시 주식회사,2020-09,40762.6872,1743037.5714
거림이앤시 주식회사,2020-10,36043.7148,1537470.6038
거림이앤시 주식회사,2020-11,44302.6596,1888755.3536
거림이앤시 주식회사,2020-12,45409.6596,1935717.8826
거림이앤시 주식회사,2021-01,51434.5768,2192492.544
거림이앤시 주식회사,2021-02,40281.6964,1723181.7925
거림이앤시 주식회사,2021-03,36397.6596,1548538.3930000002
거림이앤시 주식회사,2021-04,40124.6114,1713181.6314
거림이앤시 주식회사,2021-05,33989.6668,1452821.6817
거림이앤시 주식회사,2021-06,34321.608,1462331.4476
거림이앤시 주식회사,2021-07,38623.5982,1646351.1877
거림이앤시 주식회사,2021-08,32054.6962,1364394.2698
거림이앤시 주식회사,2021-09,38192.62760000001,1622987.557
거림이앤시 주식회사,2021-10,35342.657,1499132.8178
거림이앤시 주식회사,2021-11,37682.6178,1604226.655
거림이앤시 주식회사,2021-12,42984.4708,1826956.7737
거림이앤시 주식회사,2022-01,42567.5198,1822850.0
거림이앤시 주식회사,2022-02,36993.5492,1597090.9193
거림이앤시 주식회사,2022-03,34070.5688,1466470.4667
거림이앤시 주식회사,2022-04,36262.500199999995,1553767.9897
거림이앤시 주식회사,2022-05,33292.498,1427710.3812
거림이앤시 주식회사,2022-06,33744.588,1443792.9052
거림이앤시 주식회사,2022-07,33942.5983,1452047.6964
거림이앤시 주식회사,2022-08,26229.6601,1125770.6708
거림이앤시 주식회사,2022-09,34640.6086,1477774.0320000001
거림이앤시 주식회사,2022-10,35433.5777,1512077.42
거림이앤시 주식회사,2022-11,36487.495299999995,1564846.2027
거림이앤시 주식회사,2022-12,0.0,0.0
거상정공(주),2020-01,2800.9916000000003,119353.2363
거상정공(주),2020-02,2567.1628,109454.758
거상정공(주),2020-03,1127.5303999999999,48100.4112
거상정공(주),2020-04,19.816,842.9865000000001
거상정공(주),2020-05,7.926399999999999,337.5319
거상정공(주),2020-06,3.9632,168.7035
거상정공(주),2020-07,2.9724,126.3033
거상정공(주),2020-08,4.954,210.4925
거상정공(주),2020-09,2.9724,127.083
거상정공(주),2020-10,3.9632,168.9492
거상정공(주),2020-11,2.9724,126.6926
거상정공(주),2020-12,1200.8496,51100.0542
거상정공(주),2021-01,6655.2036,283828.55100000004
거상정공(주),2021-02,2604.8132,111430.967
거상정공(주),2021-03,1202.8312,51148.3092
거상정공(주),2021-04,134.7188,5748.4220000000005
거상정공(주),2021-05,0.9902,42.2439
거상정공(주),2021-06,0.9902,42.2825
거상정공(주),2021-07,1.9804,84.4255
거상정공(주),2021-08,0.9902,42.1112
거상정공(주),2021-09,2.9706,126.2128
거상정공(주),2021-10,2.9706,125.97219999999999
거상정공(주),2021-11,2.9706,126.4545
거상정공(주),2021-12,970.396,41285.716700000004
거상정공(주),2022-01,3478.5726,149006.6337
거상정공(주),2022-02,2611.1574,112746.5099
거상정공(주),2022-03,1579.3690000000001,68085.2519
거상정공(주),2022-04,311.913,13360.9983
거상정공(주),2022-05,4.9495000000000005,212.26330000000002
거상정공(주),2022-06,1.9794,84.6886
거상정공(주),2022-07,2.9691,127.02890000000001
거상정공(주),2022-08,1.9794,85.0152
거상정공(주),2022-09,2.9691,126.7261
거상정공(주),2022-10,2.9691,126.61430000000001
거상정공(주),2022-11,3.9588,169.7969
거상정공(주),2022-12,1444.962,62062.3401
거상정공(주),2023-01,3429.3105,147485.9778
거상정공(주),2023-02,2672.19,114859.0327
거상정공(주),2023-03,477.0354,20580.789699999998
거상정공(주),2023-04,14.8455,638.3259
거상정공(주),2023-05,2.9691,127.1626
거상정공(주),2023-06,2.9679,126.1743
거상정공(주),2023-07,3.9564,168.6415
거상정공(주),2023-08,3.9564,168.7702
거상정공(주),2023-09,4.9455,210.07
거상정공(주),2023-10,2.9673,125.8759
거상정공(주),2023-11,3.9564,168.9838
거상정공(주),2023-12,961.4052,40849.7746
거상정공(주),2024-01,3485.5884,148467.7032
거상정공(주),2024-02,2348.1234,100354.4738
거상정공(주),2024-03,1433.2059,61544.2154
거상정공(주),2024-04,112.75739999999999,4829.965200000001
거상정공(주),2024-05,3.9564,169.0254
거상정공(주),2024-06,4.9443,209.98250000000002
거상정공(주),2024-07,3.9548,168.2441
거상정공(주),2024-08,4.9435,210.0978
거상정공(주),2024-09,2.9661,126.65350000000001
거상정공(주),2024-10,3.9548,169.0242
거상정공(주),2024-11,3.9548,168.63459999999998
거상정공(주),2024-12,805.7905,34442.634
거상정공(주),2025-01,2983.8966,128178.5225
거상정공(주),2025-02,3527.6816,151652.8469
거상정공(주),2025-03,2322.4563,99516.4516
거상정공(주),2025-04,273.8699,11742.4646
거상정공(주),2025-05,2.9661,126.4003
거상정공(주),2025-06,0.9887,42.0573
거상정공(주),2025-07,1.9764,83.77959999999999
거상정공(주),2025-08,3.9528,167.7074
거상정공(주),2025-09,2.9646,126.02619999999999
거상정공(주),2025-10,2.9646,126.7011
거상정공(주),2025-11,2.9646,126.2376
거상정공(주),2025-12,384.4098,16381.892399999999
거성정공(주),2025-03,0.0,0.0
경남도금,2020-01,131.7764,5614.8339
경남도금,2020-02,123.85,5281.1126
경남도금,2020-03,90.1628,3844.1187
경남도금,2020-04,35.6688,1518.3019
경남도금,2020-05,12.8804,547.8936
경남도금,2020-06,0.0,0.0
경남도금,2020-07,0.0,0.0
경남도금,2020-08,0.0,0.0
경남도금,2020-09,0.0,0.0
경남도금,2020-10,0.0,0.0
경남도금,2020-11,0.0,0.0
경남도금,2020-12,30.7148,1306.7919
경남도금,2021-01,180.3256,7690.1497
경남도금,2021-02,115.9236,4957.6273
경남도금,2021-03,94.126,4003.6553999999996
경남도금,2021-04,29.717399999999998,1267.9971
경남도금,2021-05,2.9706,127.2189
경남도금,2021-06,0.0,0.0
경남도금,2021-07,0.0,0.0
경남도금,2021-08,0.0,0.0
경남도금,2021-09,0.0,0.0
경남도금,2021-10,0.9902,42.0053
경남도금,2021-11,43.5688,1854.6585
경남도금,2021-12,96.04939999999999,4083.6441999999997
경남도금,2022-01,141.5986,6065.0106
경남도금,2022-02,126.7456,5473.0671
경남도금,2022-03,90.1082,3882.6901
경남도금,2022-04,36.6374,1569.5224
경남도금,2022-05,0.0,0.0
경남도금,2022-06,0.0,0.0
경남도금,2022-07,0.0,0.0
경남도금,2022-08,0.0,0.0
경남도금,2022-09,0.0,0.0
경남도금,2022-10,0.0,0.0
경남도금,2022-11,0.0,0.0
경남도금,2022-12,0.0,0.0
경남도금,2023-01,53.443799999999996,2298.7069
경남도금,2023-02,23.7528,1022.3918
경남도금,2023-03,70.2687,3031.4817999999996
경남도금,2023-04,11.8764,510.70099999999996
경남도금,2023-05,0.0,0.0
경남도금,2023-06,0.0,0.0
경남도금,2023-07,0.0,0.0
경남도금,2023-08,0.0,0.0
경남도금,2023-09,0.0,0.0
경남도금,2023-10,0.0,0.0
경남도금,2023-11,0.0,0.0
경남도금,2023-12,0.0,0.0
경남도금,2024-01,0.0,0.0
경남도금,2024-02,0.0,0.0
경남도금,2024-03,0.0,0.0
경남도금,2024-04,0.0,0.0
경남도금,2024-05,0.0,0.0
경남도금(전착),2020-01,6886.0,293405.10699999996
경남도금(전착),2020-02,7065.0,301237.28
경남도금(전착),2020-03,6264.0,267058.74
경남도금(전착),2020-04,5486.0,233545.522
경남도금(전착),2020-05,3039.0,129360.383
경남도금(전착),2020-06,2580.0,109819.025
경남도금(전착),2020-07,2665.0,113255.936
경남도금(전착),2020-08,2622.0,111396.506
경남도금(전착),2020-09,3536.0,151202.12
경남도금(전착),2020-10,4101.0,174935.772
경남도금(전착),2020-11,5463.0,232921.62
경남도금(전착),2020-12,5862.0,249804.537
경남도금(전착),2021-01,6265.0,267149.984
경남도금(전착),2021-02,5472.0,234067.986
경남도금(전착),2021-03,6024.0,256256.331
경남도금(전착),2021-04,5548.0,236828.288
경남도금(전착),2021-05,4402.0,188159.25199999998
경남도금(전착),2021-06,3873.0,165011.898
경남도금(전착),2021-07,3732.0,159079.30800000002
경남도금(전착),2021-08,2454.0,104478.84
경남도금(전착),2021-09,3632.0,154340.444
경남도금(전착),2021-10,2904.0,123153.82999999999
경남도금(전착),2021-11,3857.0,164201.08
경남도금(전착),2021-12,4705.0,200016.04
경남도금(전착),2022-01,5530.0,236840.474
경남도금(전착),2022-02,5181.0,223717.043
경남도금(전착),2022-03,4919.0,211790.133
경남도금(전착),2022-04,4929.0,211185.58
경남도금(전착),2022-05,3591.0,154009.37699999998
경남도금(전착),2022-06,3670.0,157024.358
경남도금(전착),2022-07,2843.0,121604.969
경남도금(전착),2022-08,2303.0,98980.578
경남도금(전착),2022-09,2850.0,121576.00200000001
경남도금(전착),2022-10,2962.0,126396.55600000001
경남도금(전착),2022-11,3891.0,166869.765
경남도금(전착),2022-12,4299.0,184561.119
경남도금(전착),2023-01,4594.0,197587.78
경남도금(전착),2023-02,4812.0,206915.345
경남도금(전착),2023-03,4195.0,180969.779
경남도금(전착),2023-04,4345.0,186692.899
경남도금(전착),2023-05,3375.0,144426.155
경남도금(전착),2023-06,3077.0,130798.39799999999
경남도금(전착),2023-07,3162.0,134804.554
경남도금(전착),2023-08,2364.0,100842.589
경남도금(전착),2023-09,1438.0,61056.814
경남도금(전착),2023-10,24.0,1016.856
경남도금(전착),2023-11,0.0,0.0
경동알미늄공업사,2020-01,0.0,0.0
경동알미늄공업사,2020-02,0.0,0.0
경동알미늄공업사,2020-03,0.0,0.0
경동알미늄공업사,2020-04,0.0,0.0
경동알미늄공업사,2020-05,0.0,0.0
경동알미늄공업사,2020-06,0.0,0.0
경동알미늄공업사,2020-07,0.0,0.0
경명산업,2020-01,32305.0,1376481.24
경명산업,2020-02,29065.0,1239255.08
경명산업,2020-03,22879.0,975370.827
경명산업,2020-04,21584.0,918834.6799999999
경명산업,2020-05,18308.0,779670.566
경명산업,2020-06,22136.0,942353.72
경명산업,2020-07,23889.0,1015452.452
경명산업,2020-08,20198.0,858123.611
경명산업,2020-09,20279.0,867241.784
경명산업,2020-10,15899.0,678035.834
경명산업,2020-11,21052.0,897583.517
경명산업,2020-12,16381.0,698997.458
경북열처리공업사,2020-01,23643.0,1007405.9280000001
경북열처리공업사,2020-02,23613.0,1006791.306
경북열처리공업사,2020-03,23306.0,993619.836
경북열처리공업사,2020-04,22662.0,964700.71
경북열처리공업사,2020-05,12913.0,549775.7849999999
경북열처리공업사,2020-06,15534.0,661258.1
경북열처리공업사,2020-07,19860.0,844091.3600000001
경북열처리공업사,2020-08,19045.0,809079.052
경북열처리공업사,2020-09,24239.0,1036428.368
경북열처리공업사,2020-10,21790.0,929203.564
경북열처리공업사,2020-11,26678.0,1137351.571
경북열처리공업사,2020-12,26698.0,1138056.939
경북열처리공업사,2021-01,24534.0,1045631.696
경북열처리공업사,2021-02,25967.0,1110609.007
경북열처리공업사,2021-03,23350.0,993548.434
경북열처리공업사,2021-04,28088.0,1199260.9479999999
경북열처리공업사,2021-05,24425.0,1044386.845
경북열처리공업사,2021-06,25346.0,1080157.721
경북열처리공업사,2021-07,25154.0,1072164.4819999998
경북열처리공업사,2021-08,14594.0,621488.7779999999
경북열처리공업사,2021-09,26349.0,1119607.964
경북열처리공업사,2021-10,20399.0,865290.635
경북열처리공업사,2021-11,23453.0,998428.566
경북열처리공업사,2021-12,25697.0,1093194.3260000001
경북열처리공업사,2022-01,23067.0,988141.579
경북열처리공업사,2022-02,19438.0,839588.729
경북열처리공업사,2022-03,22250.0,957784.75
경북열처리공업사,2022-04,22240.0,952866.1919999999
경북열처리공업사,2022-05,22125.0,948948.279
경북열처리공업사,2022-06,22458.0,960890.858
경북열처리공업사,2022-07,23984.0,1025949.612
경북열처리공업사,2022-08,19458.0,836072.524
